Date,Ticker,,,,,,
01/09/2017,E2AF7,,,TRUE,,,
06/09/2017,EW2M7,,,TRUE,,,
08/09/2017,E2CQ7,,,TRUE,,,
10/09/2017,E2AV7,,,TRUE,,,
02/10/2017,EW2G7,,,TRUE,,,
03/10/2017,EW2H7,,,TRUE,,,
04/10/2017,E2AJ7,,,TRUE,,,
05/10/2017,E2CK7,,,TRUE,,,
07/10/2017,E2AN7,,,TRUE,,,
11/10/2017,EW2X7,,,TRUE,,,
01/11/2017,E2CF7,,,TRUE,,,
08/11/2017,EW2Q7,,,TRUE,,,
09/11/2017,E3AU7,,,TRUE,,,
10/11/2017,E2CV7,,,TRUE,,,
12/11/2017,E3AZ7,,,TRUE,,,
04/12/2017,E2CJ7,,,TRUE,,,
05/12/2017,EW2K7,,,TRUE,,,
06/12/2017,E3AM7,,,TRUE,,,
07/12/2017,E2CN7,,,TRUE,,,
06/01/2018,EW1M8,,,TRUE,,,
08/01/2018,E1CQ8,,,TRUE,,,
10/01/2018,E1AV8,,,TRUE,,,
02/02/2018,EW1G8,,,TRUE,,,
03/02/2018,EW1H8,,,TRUE,,,
04/02/2018,E1AJ8,,,TRUE,,,
05/02/2018,E1CK8,,,TRUE,,,
07/02/2018,E1AN8,,,TRUE,,,
11/02/2018,EW1X8,,,TRUE,,,
01/03/2018,E1CF8,,,TRUE,,,
08/03/2018,EW1Q8,,,TRUE,,,
10/03/2018,E1CV8,,,TRUE,,,
12/03/2018,E1AZ8,,,TRUE,,,
04/04/2018,E1CJ8,,,TRUE,,,
05/04/2018,EW1K8,,,TRUE,,,
06/04/2018,E2AM8,,,TRUE,,,
01/05/2018,EW1F8,,,TRUE,,,
02/05/2018,E2AG8,,,TRUE,,,
03/05/2018,E2AH8,,,TRUE,,,
09/05/2018,E1CU8,,,TRUE,,,
10/05/2018,EW1V8,,,TRUE,,,
11/05/2018,E2AX8,,,TRUE,,,
12/05/2018,E1CZ8,,,TRUE,,,
04/06/2018,EW1J8,,,TRUE,,,
06/06/2018,E2CM8,,,TRUE,,,
07/06/2018,EW1N8,,,TRUE,,,
08/06/2018,E2AQ8,,,TRUE,,,
02/07/2018,E2CG8,,,TRUE,,,
03/07/2018,E2CH8,,,TRUE,,,
05/07/2018,E2AK8,,,TRUE,,,
09/07/2018,EW1U8,,,TRUE,,,
11/07/2018,E2CX8,,,TRUE,,,
12/07/2018,EW1Z8,,,TRUE,,,
01/08/2018,E2AF8,,,TRUE,,,
06/08/2018,EW2M8,,,TRUE,,,
08/08/2018,E2CQ8,,,TRUE,,,
10/08/2018,E2AV8,,,TRUE,,,
02/09/2018,EW2G8,,,TRUE,,,
03/09/2018,EW2H8,,,TRUE,,,
04/09/2018,E2AJ8,,,TRUE,,,
05/09/2018,E2CK8,,,TRUE,,,
07/09/2018,E2AN8,,,TRUE,,,
11/09/2018,EW2X8,,,TRUE,,,
01/10/2018,E2CF8,,,TRUE,,,
08/10/2018,EW2Q8,,,TRUE,,,
09/10/2018,E2AU8,,,TRUE,,,
10/10/2018,E2CV8,,,TRUE,,,
12/10/2018,E2AZ8,,,TRUE,,,
04/11/2018,E2CJ8,,,TRUE,,,
05/11/2018,EW2K8,,,TRUE,,,
06/11/2018,E3AM8,,,TRUE,,,
07/11/2018,E2CN8,,,TRUE,,,
01/12/2018,EW2F8,,,TRUE,,,
02/12/2018,E3AG8,,,TRUE,,,
03/12/2018,E3AH8,,,TRUE,,,
09/12/2018,E2CU8,,,TRUE,,,
10/12/2018,EW2V8,,,TRUE,,,
11/12/2018,E3AX8,,,TRUE,,,
12/12/2018,E2CZ8,,,TRUE,,,
02/01/2019,EW1G9,,,TRUE,,,
03/01/2019,EW1H9,,,TRUE,,,
04/01/2019,E1AJ9,,,TRUE,,,
05/01/2019,E1CK9,,,TRUE,,,
07/01/2019,E1AN9,,,TRUE,,,
11/01/2019,EW1X9,,,TRUE,,,
01/02/2019,E1CF9,,,TRUE,,,
08/02/2019,EW1Q9,,,TRUE,,,
10/02/2019,E1CV9,,,TRUE,,,
12/02/2019,E1AZ9,,,TRUE,,,
04/03/2019,E1CJ9,,,TRUE,,,
05/03/2019,EW1K9,,,TRUE,,,
06/03/2019,E1AM9,,,TRUE,,,
07/03/2019,E1CN9,,,TRUE,,,
01/04/2019,EW1F9,,,TRUE,,,
02/04/2019,E2AG9,,,TRUE,,,
03/04/2019,E2AH9,,,TRUE,,,
09/04/2019,E1CU9,,,TRUE,,,
10/04/2019,EW1V9,,,TRUE,,,
11/04/2019,E2AX9,,,TRUE,,,
12/04/2019,E1CZ9,,,TRUE,,,
04/05/2019,EW1J9,,,TRUE,,,
06/05/2019,E1CM9,,,TRUE,,,
07/05/2019,EW1N9,,,TRUE,,,
08/05/2019,E2AQ9,,,TRUE,,,
02/06/2019,E2CG9,,,TRUE,,,
03/06/2019,E2CH9,,,TRUE,,,
05/06/2019,E2AK9,,,TRUE,,,
09/06/2019,EW1U9,,,TRUE,,,
11/06/2019,E2CX9,,,TRUE,,,
12/06/2019,EW1Z9,,,TRUE,,,
01/07/2019,E2AF9,,,TRUE,,,
06/07/2019,EW1M9,,,TRUE,,,
08/07/2019,E2CQ9,,,TRUE,,,
10/07/2019,E2AV9,,,TRUE,,,
02/08/2019,EW2G9,,,TRUE,,,
03/08/2019,EW2H9,,,TRUE,,,
04/08/2019,E2AJ9,,,TRUE,,,
05/08/2019,E2CK9,,,TRUE,,,
07/08/2019,E2AN9,,,TRUE,,,
11/08/2019,EW2X9,,,TRUE,,,
01/09/2019,E2CF9,,,TRUE,,,
08/09/2019,EW2Q9,,,TRUE,,,
09/09/2019,E2AU9,,,TRUE,,,
10/09/2019,E2CV9,,,TRUE,,,
12/09/2019,E2AZ9,,,TRUE,,,
04/10/2019,E2CJ9,,,TRUE,,,
05/10/2019,EW2K9,,,TRUE,,,
06/10/2019,E2AM9,,,TRUE,,,
07/10/2019,E2CN9,,,TRUE,,,
01/11/2019,EW2F9,,,TRUE,,,
02/11/2019,E3AG9,,,TRUE,,,
03/11/2019,E3AH9,,,TRUE,,,
09/11/2019,E2CU9,,,TRUE,,,
10/11/2019,EW2V9,,,TRUE,,,
11/11/2019,E3AX9,,,TRUE,,,
12/11/2019,E2CZ9,,,TRUE,,,
04/12/2019,EW2J9,,,TRUE,,,
06/12/2019,E2CM9,,,TRUE,,,
07/12/2019,EW2N9,,,TRUE,,,
08/12/2019,E3AQ9,,,TRUE,,,
04/01/2020,E1CJ0,,,TRUE,,,
05/01/2020,EW1K0,,,TRUE,,,
06/01/2020,E1AM0,,,TRUE,,,
03/02/2020,E1AH0,,,TRUE,,,
09/02/2020,E1CU0,,,TRUE,,,
10/02/2020,EW1V0,,,TRUE,,,
11/02/2020,E1AX0,,,TRUE,,,
12/02/2020,E1CZ0,,,TRUE,,,
01/03/2020,EW1F0,,,TRUE,,,
02/03/2020,E1AG0,,,TRUE,,,
04/03/2020,EW1J0,,,TRUE,,,
06/03/2020,E1CM0,,,TRUE,,,
08/03/2020,E1AQ0,,,TRUE,,,
03/04/2020,E1CH0,,,TRUE,,,
05/04/2020,E2AK0,,,TRUE,,,
09/04/2020,EW1U0,,,TRUE,,,
11/04/2020,E1CX0,,,TRUE,,,
12/04/2020,EW1Z0,,,TRUE,,,
02/05/2020,E1CG0,,,TRUE,,,
06/05/2020,EW1M0,,,TRUE,,,
08/05/2020,E1CQ0,,,TRUE,,,
10/05/2020,E2AV0,,,TRUE,,,
01/06/2020,E2AF0,,,TRUE,,,
03/06/2020,EW1H0,,,TRUE,,,
04/06/2020,E2AJ0,,,TRUE,,,
05/06/2020,E2CK0,,,TRUE,,,
07/06/2020,E1AN0,,,TRUE,,,
11/06/2020,EW1X0,,,TRUE,,,
02/07/2020,EW1G0,,,TRUE,,,
08/07/2020,EW1Q0,,,TRUE,,,
10/07/2020,E2CV0,,,TRUE,,,
12/07/2020,E2AZ0,,,TRUE,,,
01/08/2020,E2CF0,,,TRUE,,,
04/08/2020,E2CJ0,,,TRUE,,,
05/08/2020,EW2K0,,,TRUE,,,
06/08/2020,E2AM0,,,TRUE,,,
07/08/2020,E1CN0,,,TRUE,,,
03/09/2020,E2AH0,,,TRUE,,,
09/09/2020,E2CU0,,,TRUE,,,
10/09/2020,EW2V0,,,TRUE,,,
11/09/2020,E2AX0,,,TRUE,,,
12/09/2020,E2CZ0,,,TRUE,,,
01/10/2020,EW2F0,,,TRUE,,,
02/10/2020,E2AG0,,,TRUE,,,
06/10/2020,E2CM0,,,TRUE,,,
07/10/2020,EW1N0,,,TRUE,,,
08/10/2020,E2AQ0,,,TRUE,,,
03/11/2020,E2CH0,,,TRUE,,,
05/11/2020,E3AK0,,,TRUE,,,
09/11/2020,EW2U0,,,TRUE,,,
11/11/2020,E2CX0,,,TRUE,,,
12/11/2020,EW2Z0,,,TRUE,,,
02/12/2020,E2CG0,,,TRUE,,,
06/12/2020,EW2M0,,,TRUE,,,
08/12/2020,E2CQ0,,,TRUE,,,
10/12/2020,E3AV0,,,TRUE,,,
02/01/2021,E1AG1,,,TRUE,,,
03/01/2021,E1AH1,,,TRUE,,,
09/01/2021,E1CU1,,,TRUE,,,
10/01/2021,EW1V1,,,TRUE,,,
11/01/2021,E1AX1,,,TRUE,,,
12/01/2021,E1CZ1,,,TRUE,,,
04/02/2021,EW1J1,,,TRUE,,,
06/02/2021,E1CM1,,,TRUE,,,
07/02/2021,EW1N1,,,TRUE,,,
08/02/2021,E1AQ1,,,TRUE,,,
02/03/2021,E1CG1,,,TRUE,,,
03/03/2021,E1CH1,,,TRUE,,,
05/03/2021,E1AK1,,,TRUE,,,
09/03/2021,EW1U1,,,TRUE,,,
11/03/2021,E1CX1,,,TRUE,,,
12/03/2021,EW1Z1,,,TRUE,,,
01/04/2021,E1AF1,,,TRUE,,,
06/04/2021,EW1M1,,,TRUE,,,
08/04/2021,E1CQ1,,,TRUE,,,
10/04/2021,E2AV1,,,TRUE,,,
02/05/2021,EW1G1,,,TRUE,,,
03/05/2021,EW1H1,,,TRUE,,,
04/05/2021,E2AJ1,,,TRUE,,,
05/05/2021,E1CK1,,,TRUE,,,
11/05/2021,EW1X1,,,TRUE,,,
01/06/2021,E1CF1,,,TRUE,,,
08/06/2021,EW1Q1,,,TRUE,,,
10/06/2021,E2CV1,,,TRUE,,,
12/06/2021,E2AZ1,,,TRUE,,,
04/07/2021,E2CJ1,,,TRUE,,,
05/07/2021,EW1K1,,,TRUE,,,
06/07/2021,E2AM1,,,TRUE,,,
07/07/2021,E2CN1,,,TRUE,,,
01/08/2021,EW1F1,,,TRUE,,,
02/08/2021,E2AG1,,,TRUE,,,
03/08/2021,E2AH1,,,TRUE,,,
09/08/2021,E2CU1,,,TRUE,,,
10/08/2021,EW2V1,,,TRUE,,,
11/08/2021,E2AX1,,,TRUE,,,
12/08/2021,E2CZ1,,,TRUE,,,
04/09/2021,EW2J1,,,TRUE,,,
06/09/2021,E2CM1,,,TRUE,,,
07/09/2021,EW2N1,,,TRUE,,,
08/09/2021,E2AQ1,,,TRUE,,,
02/10/2021,E2CG1,,,TRUE,,,
03/10/2021,E2CH1,,,TRUE,,,
05/10/2021,E2AK1,,,TRUE,,,
09/10/2021,EW2U1,,,TRUE,,,
11/10/2021,E2CX1,,,TRUE,,,
01/11/2021,E2AF1,,,TRUE,,,
06/11/2021,EW2M1,,,TRUE,,,
08/11/2021,E2CQ1,,,TRUE,,,
10/11/2021,E3AV1,,,TRUE,,,
02/12/2021,EW2G1,,,TRUE,,,
03/12/2021,EW2H1,,,TRUE,,,
04/12/2021,E3AJ1,04 December 2021,,TRUE,,,
05/12/2021,E2CK1,05 December 2021,,TRUE,,,
07/12/2021,E3AN1,07 December 2021,,TRUE,,,
11/12/2021,EW2X1,11 December 2021,,TRUE,,,
1/13/2016,E2CF6,1/13/2016,,FALSE,1/13/2016,,FALSE
1/13/2017,EW2F7,1/13/2017,,FALSE,,,
1/13/2020,E3AF0,1/13/2020,,FALSE,,,
1/13/2021,E2CF1,1/13/2021,,FALSE,,,
1/14/2019,E3AF9,,,FALSE,,,
1/15/2016,EW2F6,,,FALSE,,,
1/15/2020,E3CF0,,,FALSE,,,
1/15/2021,EW2F1,,,FALSE,,,
1/16/2019,E3CF9,,,FALSE,,,
1/17/2018,E3CF8,,,FALSE,,,
1/17/2020,EW3F0,,,FALSE,,,
1/18/2017,E3CF7,,,FALSE,,,
1/18/2019,EW3F9,,,FALSE,,,
1/19/2018,EW3F8,,,FALSE,,,
1/20/2016,E3CF6,,,FALSE,,,
1/20/2017,EW3F7,,,FALSE,,,
1/20/2021,E3CF1,,,FALSE,,,
1/22/2016,EW3F6,,,FALSE,,,
1/22/2018,E4AF8,,,FALSE,,,
1/22/2020,E4CF0,,,FALSE,,,
1/22/2021,EW3F1,,,FALSE,,,
1/23/2017,E4AF7,,,FALSE,,,
1/23/2019,E4CF9,,,FALSE,,,
1/24/2018,E4CF8,,,FALSE,,,
1/24/2020,EW4F0,,,FALSE,,,
1/25/2016,E4AF6,,,FALSE,,,
1/25/2017,E4CF7,,,FALSE,,,
1/25/2019,EW4F9,,,FALSE,,,
1/25/2021,E4AF1,,,FALSE,,,
1/26/2018,EW4F8,,,FALSE,,,
1/27/2016,E4CF6,,,FALSE,,,
1/27/2017,EW4F7,,,FALSE,,,
1/27/2020,E5AF0,,,FALSE,,,
1/27/2021,E4CF1,,,FALSE,,,
1/28/2019,E5AF9,,,FALSE,,,
1/29/2016,EWF6,,,FALSE,,,
1/29/2018,E5AF8,,,FALSE,,,
1/29/2020,E5CF0,,,FALSE,,,
1/29/2021,EWF1,,,FALSE,,,
1/30/2017,E5AF7,,,FALSE,,,
1/30/2019,E5CF9,,,FALSE,,,
1/31/2017,EWF7,,,FALSE,,,
1/31/2018,EWF8,,,FALSE,,,
1/31/2019,EWF9,,,FALSE,,,
1/31/2020,EWF0,,,FALSE,,,
10/13/2017,EW2V7,,,FALSE,,,
10/13/2021,E3CV1,,,FALSE,,,
10/14/2016,EW2V6,,,FALSE,,,
10/14/2019,E3AV9,,,FALSE,,,
10/14/2020,E3CV0,,,FALSE,,,
10/15/2018,E3AV8,,,FALSE,,,
10/15/2021,EW3V1,,,FALSE,,,
10/16/2017,E3AV7,,,FALSE,,,
10/16/2019,E3CV9,,,FALSE,,,
10/16/2020,EW3V0,,,FALSE,,,
10/17/2016,E3AV6,,,FALSE,,,
10/17/2018,E3CV8,,,FALSE,,,
10/18/2017,E3CV7,,,FALSE,,,
10/18/2019,EW3V9,,,FALSE,,,
10/18/2021,E4AV1,,,FALSE,,,
10/19/2016,E3CV6,,,FALSE,,,
10/19/2018,EW3V8,,,FALSE,,,
10/19/2020,E4AV0,,,FALSE,,,
10/20/2017,EW3V7,,,FALSE,,,
10/20/2021,E4CV1,,,FALSE,,,
10/21/2016,EW3V6,,,FALSE,,,
10/21/2019,E4AV9,,,FALSE,,,
10/21/2020,E4CV0,,,FALSE,,,
10/22/2018,E4AV8,,,FALSE,,,
10/22/2021,EW4V1,,,FALSE,,,
10/23/2017,E4AV7,,,FALSE,,,
10/23/2019,E4CV9,,,FALSE,,,
10/23/2020,EW4V0,,,FALSE,,,
10/24/2016,E4AV6,,,FALSE,,,
10/24/2018,E4CV8,,,FALSE,,,
10/25/2017,E4CV7,,,FALSE,,,
10/25/2019,EW4V9,,,FALSE,,,
10/25/2021,E5AV1,,,FALSE,,,
10/26/2016,E4CV6,,,FALSE,,,
10/26/2018,EW4V8,,,FALSE,,,
10/26/2020,E5AV0,,,FALSE,,,
10/27/2017,EW4V7,,,FALSE,,,
10/27/2021,E5CV1,,,FALSE,,,
10/28/2016,EW4V6,,,FALSE,,,
10/28/2019,E5AV9,,,FALSE,,,
10/28/2020,E5CV0,,,FALSE,,,
10/29/2018,E5AV8,,,FALSE,,,
10/29/2021,EWV1,,,FALSE,,,
10/30/2017,E5AV7,,,FALSE,,,
10/30/2019,E5CV9,,,FALSE,,,
10/30/2020,EWV0,,,FALSE,,,
10/31/2016,EWV6,,,FALSE,,,
10/31/2017,EWV7,,,FALSE,,,
10/31/2018,EWV8,,,FALSE,,,
10/31/2019,EWV9,,,FALSE,,,
11/13/2017,E3AX7,,,FALSE,,,
11/13/2019,E3CX9,,,FALSE,,,
11/13/2020,EW2X0,,,FALSE,,,
11/14/2016,E3AX6,,,FALSE,,,
11/14/2018,E3CX8,,,FALSE,,,
11/15/2017,E3CX7,,,FALSE,,,
11/15/2019,EW3X9,,,FALSE,,,
11/15/2021,E3AX1,,,FALSE,,,
11/16/2016,E3CX6,,,FALSE,,,
11/16/2018,EW3X8,,,FALSE,,,
11/16/2020,E3AX0,,,FALSE,,,
11/17/2017,EW3X7,,,FALSE,,,
11/17/2021,E3CX1,,,FALSE,,,
11/18/2016,EW3X6,,,FALSE,,,
11/18/2019,E4AX9,,,FALSE,,,
11/18/2020,E3CX0,,,FALSE,,,
11/19/2018,E4AX8,,,FALSE,,,
11/19/2021,EW3X1,,,FALSE,,,
11/20/2017,E4AX7,,,FALSE,,,
11/20/2019,E4CX9,,,FALSE,,,
11/20/2020,EW3X0,,,FALSE,,,
11/21/2016,E4AX6,,,FALSE,,,
11/21/2018,E4CX8,,,FALSE,,,
11/22/2017,E4CX7,,,FALSE,,,
11/22/2019,EW4X9,,,FALSE,,,
11/22/2021,E4AX1,,,FALSE,,,
11/23/2016,E4CX6,,,FALSE,,,
11/23/2018,EW4X8,,,FALSE,,,
11/23/2020,E4AX0,,,FALSE,,,
11/24/2017,EW4X7,,,FALSE,,,
11/24/2021,E4CX1,,,FALSE,,,
11/25/2016,EW4X6,,,FALSE,,,
11/25/2019,E5AX9,,,FALSE,,,
11/25/2020,E4CX0,,,FALSE,,,
11/26/2018,E5AX8,,,FALSE,,,
11/26/2021,EW4X1,,,FALSE,,,
11/27/2017,E5AX7,,,FALSE,,,
11/27/2019,E5CX9,,,FALSE,,,
11/27/2020,EW4X0,,,FALSE,,,
11/28/2016,E5AX6,,,FALSE,,,
11/28/2018,E5CX8,,,FALSE,,,
11/29/2017,E5CX7,,,FALSE,,,
11/29/2019,EWX9,,,FALSE,,,
11/29/2021,E5AX1,,,FALSE,,,
11/30/2016,EWX6,,,FALSE,,,
11/30/2017,EWX7,,,FALSE,,,
11/30/2018,EWX8,,,FALSE,,,
11/30/2020,EWX0,,,FALSE,,,
11/30/2021,EWX1,,,FALSE,,,
12/13/2017,E3CZ7,,,FALSE,,,
12/13/2019,EW2Z9,,,FALSE,,,
12/14/2016,E3CZ6,,,FALSE,,,
12/14/2018,EW2Z8,,,FALSE,,,
12/14/2020,E3AZ0,,,FALSE,,,
12/15/2017,ESZ7,,,FALSE,,,
12/16/2016,ESZ6,,,FALSE,,,
12/16/2019,E3AZ9,,,FALSE,,,
12/16/2020,E3CZ0,,,FALSE,,,
12/17/2018,E3AZ8,,,FALSE,,,
12/18/2017,E4AZ7,,,FALSE,,,
12/18/2019,E3CZ9,,,FALSE,,,
12/18/2020,ESZ0,,,FALSE,,,
12/19/2016,E4AZ6,,,FALSE,,,
12/19/2018,E3CZ8,,,FALSE,,,
12/20/2017,E4CZ7,,,FALSE,,,
12/20/2019,ESZ9,,,FALSE,,,
12/21/2016,E4CZ6,,,FALSE,,,
12/21/2018,ESZ8,,,FALSE,,,
12/21/2020,E4AZ0,,,FALSE,,,
12/22/2017,EW4Z7,,,FALSE,,,
12/23/2016,EW4Z6,,,FALSE,,,
12/23/2019,E4AZ9,,,FALSE,,,
12/23/2020,E4CZ0,,,FALSE,,,
12/24/2018,E4AZ8,,,FALSE,,,
12/26/2016,E5AZ6,,,FALSE,,,
12/26/2018,E4CZ8,,,FALSE,,,
12/27/2017,E5CZ7,,,FALSE,,,
12/27/2019,EW4Z9,,,FALSE,,,
12/28/2016,E5CZ6,,,FALSE,,,
12/28/2018,EW4Z8,,,FALSE,,,
12/28/2020,E5AZ0,,,FALSE,,,
12/29/2017,EWZ7,,,FALSE,,,
12/30/2016,EWZ6,,,FALSE,,,
12/30/2019,E5AZ9,,,FALSE,,,
12/30/2020,E5CZ0,,,FALSE,,,
12/31/2018,EWZ8,,,FALSE,,,
12/31/2019,EWZ9,,,FALSE,,,
12/31/2020,EWZ0,,,FALSE,,,
2/13/2017,E3AG7,,,FALSE,,,
2/13/2019,E3CG9,,,FALSE,,,
2/14/2018,E3CG8,,,FALSE,,,
2/14/2020,EW2G0,,,FALSE,,,
2/15/2017,E3CG7,,,FALSE,,,
2/15/2019,EW3G9,,,FALSE,,,
2/16/2018,EW3G8,,,FALSE,,,
2/17/2016,E3CG6,,,FALSE,,,
2/17/2017,EW3G7,,,FALSE,,,
2/17/2021,E3CG1,,,FALSE,,,
2/19/2016,EW3G6,,,FALSE,,,
2/19/2020,E3CG0,,,FALSE,,,
2/19/2021,EW3G1,,,FALSE,,,
2/20/2019,E4CG9,,,FALSE,,,
2/21/2018,E4CG8,,,FALSE,,,
2/21/2020,EW3G0,,,FALSE,,,
2/22/2016,E4AG6,,,FALSE,,,
2/22/2017,E4CG7,,,FALSE,,,
2/22/2019,EW4G9,,,FALSE,,,
2/22/2021,E4AG1,,,FALSE,,,
2/23/2018,EW4G8,,,FALSE,,,
2/24/2016,E4CG6,,,FALSE,,,
2/24/2017,EW4G7,,,FALSE,,,
2/24/2020,E4AG0,,,FALSE,,,
2/24/2021,E4CG1,,,FALSE,,,
2/25/2019,E5AG9,,,FALSE,,,
2/26/2016,EW4G6,,,FALSE,,,
2/26/2018,E5AG8,,,FALSE,,,
2/26/2020,E4CG0,,,FALSE,,,
2/26/2021,EWG1,,,FALSE,,,
2/27/2017,E5AG7,,,FALSE,,,
2/27/2019,E5CG9,,,FALSE,,,
2/28/2017,EWG7,,,FALSE,,,
2/28/2018,EWG8,,,FALSE,,,
2/28/2019,EWG9,,,FALSE,,,
2/28/2020,EWG0,,,FALSE,,,
2/29/2016,EWG6,,,FALSE,,,
3/13/2017,E3AH7,,,FALSE,,,
3/13/2019,E3CH9,,,FALSE,,,
3/13/2020,EW2H0,,,,,,
3/14/2016,E3AH6,,,,,,
3/14/2018,E3CH8,,,,,,
3/15/2017,E3CH7,,,,,,
3/15/2019,ESH9,,,,,,
3/15/2021,E3AH1,,,,,,
3/16/2016,E3CH6,,,,,,
3/16/2018,ESH8,,,,,,
3/16/2020,E3AH0,,,,,,
3/17/2017,ESH7,,,,,,
3/17/2021,E3CH1,,,,,,
3/18/2016,ESH6,,,,,,
3/18/2019,E4AH9,,,,,,
3/18/2020,E3CH0,,,,,,
3/19/2018,E4AH8,,,,,,
3/19/2021,ESH1,,,,,,
3/20/2017,E4AH7,,,,,,
3/20/2019,E4CH9,,,,,,
3/20/2020,ESH0,,,,,,
3/21/2016,E4AH6,,,,,,
3/21/2018,E4CH8,,,,,,
3/22/2017,E4CH7,,,,,,
3/22/2019,EW4H9,,,,,,
3/22/2021,E4AH1,,,,,,
3/23/2016,E4CH6,,,,,,
3/23/2018,EW4H8,,,,,,
3/23/2020,E4AH0,,,,,,
3/24/2017,EW4H7,,,,,,
3/24/2021,E4CH1,,,,,,
3/25/2019,E5AH9,,,,,,
3/25/2020,E4CH0,,,,,,
